id,traceId,traceName,type,name,startTime,endTime,completionStartTime,environment,version,userId,sessionId,level,statusMessage,promptName,promptId,promptVersion,modelId,providedModelName,modelParameters,usageDetails,costDetails,totalCost,input,output,metadata,latencyMs,timeToFirstTokenMs,tags,release,parentObservationId,comments,manual_evaluation
32bff5a352107b53,f537d6957c70147bf9dae502a48c1909,,GENERATION,ChatGroq,08:33.9,08:34.7,,default,,,,DEFAULT,,,,,,qwen/qwen3-32b,{},"{""input"":""253"",""output"":""19"",""total"":""496"",""output_reasoning"":""224""}",{},0,"[{""role"": ""user"", ""content"": ""\nChoose the correct routing queue.\n\nQueues:\n- Billing Support\n- Technical Support\n- Accounts Team\n- Product Team\n- Logistics Team\n- Customer Support\n\nTicket:\n The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""routing_queue\"": {\""description\"": \""Support queue responsible for handling ticket\"", \""title\"": \""Routing Queue\"", \""type\"": \""string\""}}, \""required\"": [\""routing_queue\""]}\n```\n""}]","{""role"": ""assistant"", ""content"": ""```json\n{\n  \""routing_queue\"": \""Billing Support\""\n}\n```""}","{""ls_integration"":""langchain_chat_model"",""ls_temperature"":""0.7"",""ls_model_type"":""chat"",""ls_model_name"":""qwen/qwen3-32b"",""ls_provider"":""groq"",""tags"":""[\""seq:step:2\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",792,,[],,5c0af85a2df35af9,[],
b82a486534b8a9c3,f537d6957c70147bf9dae502a48c1909,,CHAIN,ChatPromptTemplate,08:33.9,08:33.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": "" The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.""}","{""messages"": [{""content"": ""\nChoose the correct routing queue.\n\nQueues:\n- Billing Support\n- Technical Support\n- Accounts Team\n- Product Team\n- Logistics Team\n- Customer Support\n\nTicket:\n The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""routing_queue\"": {\""description\"": \""Support queue responsible for handling ticket\"", \""title\"": \""Routing Queue\"", \""type\"": \""string\""}}, \""required\"": [\""routing_queue\""]}\n```\n"", ""additional_kwargs"": {}, ""response_metadata"": {}, ""type"": ""human"", ""name"": null, ""id"": null}]}","{""tags"":""[\""seq:step:1\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1,,[],,5c0af85a2df35af9,[],
5c0af85a2df35af9,f537d6957c70147bf9dae502a48c1909,,CHAIN,RunnableSequence,08:33.9,08:34.7,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": "" The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.""}",Billing Support,"{""tags"":""[\""map:key:routing_queue\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",799,,[],,9b77067d9797d742,[],
d39fa861d9332039,f537d6957c70147bf9dae502a48c1909,,GENERATION,ChatGroq,08:33.9,08:34.7,,default,,,,DEFAULT,,,,,,qwen/qwen3-32b,{},"{""input"":""237"",""output"":""10"",""total"":""492"",""output_reasoning"":""245""}",{},0,"[{""role"": ""user"", ""content"": ""\nDetermine ticket priority.\n\nLabels:\n- Low\n- Medium\n- High\n- Critical\n\nTicket:\n The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""priority\"": {\""description\"": \""Low, Medium, High, Critical\"", \""title\"": \""Priority\"", \""type\"": \""string\""}}, \""required\"": [\""priority\""]}\n```\n""}]","{""role"": ""assistant"", ""content"": ""{\""priority\"": \""High\""}""}","{""ls_integration"":""langchain_chat_model"",""ls_temperature"":""0.7"",""ls_model_type"":""chat"",""ls_model_name"":""qwen/qwen3-32b"",""ls_provider"":""groq"",""tags"":""[\""seq:step:2\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",829,,[],,ac3c883b0a5ddeb8,[],
76c4718325c2f9bf,f537d6957c70147bf9dae502a48c1909,,CHAIN,ChatPromptTemplate,08:33.9,08:33.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": "" The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.""}","{""messages"": [{""content"": ""\nDetermine ticket priority.\n\nLabels:\n- Low\n- Medium\n- High\n- Critical\n\nTicket:\n The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""priority\"": {\""description\"": \""Low, Medium, High, Critical\"", \""title\"": \""Priority\"", \""type\"": \""string\""}}, \""required\"": [\""priority\""]}\n```\n"", ""additional_kwargs"": {}, ""response_metadata"": {}, ""type"": ""human"", ""name"": null, ""id"": null}]}","{""tags"":""[\""seq:step:1\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",2,,[],,ac3c883b0a5ddeb8,[],
ac3c883b0a5ddeb8,f537d6957c70147bf9dae502a48c1909,,CHAIN,RunnableSequence,08:33.9,08:34.7,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": "" The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.""}",High,"{""tags"":""[\""map:key:priority\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",836,,[],,9b77067d9797d742,[],
fe4207e3cca2c675,f537d6957c70147bf9dae502a48c1909,,GENERATION,ChatGroq,08:33.9,08:34.9,,default,,,,DEFAULT,,,,,,qwen/qwen3-32b,{},"{""input"":""265"",""output"":""17"",""total"":""554"",""output_reasoning"":""272""}",{},0,"[{""role"": ""user"", ""content"": ""\nClassify the ticket into ONE category.\n\nCategories:\n- Billing\n- Technical Support\n- Account Management\n- Product Issue\n- Delivery\n- Refund\n- General Inquiry\n\nTicket:\n The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""category\"": {\""description\"": \""Billing, Technical Support, Account Management, Product Issue, Delivery, Refund, General Inquiry\"", \""title\"": \""Category\"", \""type\"": \""string\""}}, \""required\"": [\""category\""]}\n```\n""}]","{""role"": ""assistant"", ""content"": ""```json\n{\n  \""category\"": \""Billing\""\n}\n```""}","{""ls_integration"":""langchain_chat_model"",""ls_temperature"":""0.7"",""ls_model_type"":""chat"",""ls_model_name"":""qwen/qwen3-32b"",""ls_provider"":""groq"",""tags"":""[\""seq:step:2\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1002,,[],,6f84a0e60b692416,[],
34ae23b0bb8e6593,f537d6957c70147bf9dae502a48c1909,,CHAIN,ChatPromptTemplate,08:33.9,08:33.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": "" The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.""}","{""messages"": [{""content"": ""\nClassify the ticket into ONE category.\n\nCategories:\n- Billing\n- Technical Support\n- Account Management\n- Product Issue\n- Delivery\n- Refund\n- General Inquiry\n\nTicket:\n The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""category\"": {\""description\"": \""Billing, Technical Support, Account Management, Product Issue, Delivery, Refund, General Inquiry\"", \""title\"": \""Category\"", \""type\"": \""string\""}}, \""required\"": [\""category\""]}\n```\n"", ""additional_kwargs"": {}, ""response_metadata"": {}, ""type"": ""human"", ""name"": null, ""id"": null}]}","{""tags"":""[\""seq:step:1\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1,,[],,6f84a0e60b692416,[],
6f84a0e60b692416,f537d6957c70147bf9dae502a48c1909,,CHAIN,RunnableSequence,08:33.9,08:34.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": "" The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.""}",Billing,"{""tags"":""[\""map:key:category\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1008,,[],,9b77067d9797d742,[],
9b77067d9797d742,f537d6957c70147bf9dae502a48c1909,,CHAIN,"RunnableParallel<category,priority,routing_queue,response_draft>",08:33.9,08:34.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": "" The technician was very rude. He charged extra.\nDidn't give a proper bill. Not happy with the services. Charged so much money and trying to fool us.\n Please fire such technicians who behave so bad and give faulty charges and think customers are idiots.""}","{""category"": ""Billing"", ""priority"": ""High"", ""routing_queue"": ""Billing Support"", ""response_draft"": ""We sincerely apologize for the unacceptable service and improper billing. We will investigate this matter immediately, resolve the charges, and ensure proper documentation. Please allow us to make this right for you.""}","{""is_langchain_root"":""true"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1010,,[],,,[],
